213.87	356	214.219	2619
216.13	298	216.381	2855
218.39	318	218.543	3117
220.65	260	220.705	3187
222.91	275	222.867	3352
225.17	300	225.029	3535
227.43	327	227.191	3830
229.69	330	229.353	3792
231.95	299	231.515	3943
234.21	346	233.677	4077
236.47	327	235.839	4292
238.73	355	238.001	4330
240.99	323	240.163	4490
243.25	341	242.325	4580
245.51	367	244.487	4412
247.77	335	246.649	4464
250.03	326	248.811	4422
252.29	321	250.973	4410
254.55	382	253.135	4507
256.81	354	255.297	4395
259.07	360	257.459	4209
261.33	387	259.621	4237
263.59	354	261.783	4112
265.85	371	263.945	4117
268.11	344	266.107	4189
270.37	363	268.269	4034
272.63	337	270.431	3916
274.89	428	272.593	3651
277.15	366	274.755	3532
279.41	385	276.917	3371
281.67	443	279.079	3389
283.93	405	281.241	3425
286.19	445	283.403	3239
288.45	405	285.565	3333
290.71	429	287.727	3211
292.97	402	289.889	3019
295.23	418	292.051	3025
297.49	405	294.213	3213
299.75	429	296.375	3092
302.01	402	298.537	3038
304.27	436	300.699	2930
306.53	431	302.861	2849
308.79	431	305.023	2729
311.05	428	307.185	2875
313.31	466	309.347	2905
315.57	460	311.509	2621
317.83	455	313.671	2611
320.09	444	315.833	2460
322.35	503	317.995	2479
324.61	540	320.157	2292
326.87	478	322.319	2242
329.13	531	324.481	2129
331.39	495	326.643	2045
333.65	559	328.805	2012
335.91	570	330.967	1985
338.17	620	333.129	1630
340.43	603	335.291	1700
342.69	630	337.453	1468
344.95	645	339.615	1345
347.21	707	341.777	1405
349.47	688	343.939	1330
351.73	706	346.101	1196
353.99	800	348.263	1128
356.25	836	350.425	995
358.51	826	352.587	971
360.77	941	354.749	823
363.03	1017	356.911	839
365.29	992	359.073	801
367.55	985	361.235	824
369.81	1092	363.397	702
372.07	1168	365.559	654
374.33	1195	367.721	590
376.59	1258	369.883	590
378.85	1328	372.045	593
381.11	1424	374.207	552
383.37	1465	376.369	475
385.63	1650	378.531	574
387.89	1673	380.693	490
390.15	1735	382.855	480
392.41	1711	385.017	479
394.67	1783	387.179	345
396.93	1862	389.341	384
399.19	2037	391.503	375
401.45	2090	393.665	384
403.71	2221	395.827	289
405.97	2351	397.989	345
408.23	2404	400.151	296
410.49	2428	402.313	293
412.75	2409	404.475	326
415.01	2515	406.637	258
417.27	2566	408.799	251
419.53	2740	410.961	244
421.79	2782	413.123	208
424.05	2906	415.285	206
426.31	2912	417.447	227
428.57	2854	419.609	179
430.83	2924	421.771	201
433.09	2894	423.933	174
435.35	2907	426.095	193
437.61	2919	428.257	181
439.87	2986	430.419	192
442.13	3074	432.581	174
444.39	3100	434.743	147
446.65	2949	436.905	166
448.91	3083	439.067	172
451.17	3028	441.229	146
453.43	2970	443.391	138
455.69	3001	445.553	149
457.95	2962	447.715	154
460.21	2940	449.877	112
462.47	2987	452.039	116
464.73	2880	454.201	136
466.99	2803	456.363	121
469.25	2851	458.525	106
471.51	2648	460.687	92
473.77	2614	462.849	92
476.03	2571	465.011	107
478.29	2538	467.173	119
480.55	2612	469.335	88
482.81	2449	471.497	93
485.07	2397	473.659	84
487.33	2352	475.821	93
489.59	2315	477.983	112
491.85	2403	480.145	105
494.11	2340	482.307	91
496.37	2187	484.469	108
498.63	2121	486.631	102
500.89	2177	488.793	104
503.15	2003	490.955	90
505.41	2046	493.117	84
507.67	2090	495.279	97
509.93	2114	497.441	110
512.19	2021	499.603	83
514.45	2105	501.765	66
516.71	2012	503.927	68
518.97	2012	506.089	84
521.23	1897	508.251	68
523.49	1849	510.413	89
525.75	1836	512.575	78
528.01	1855	514.737	70
530.27	1894	516.899	76
532.53	1821	519.061	68
534.79	1780	521.223	71
537.05	1847	523.385	61
539.31	1715	525.547	86
541.57	1667	527.709	70
543.83	1623	529.871	61
546.09	1604	532.033	66
548.35	1451	534.195	64
550.61	1529	536.357	68
552.87	1478	538.519	69
555.13	1474	540.681	71
557.39	1439	542.843	56
559.65	1311	545.005	65
561.91	1341	547.167	55
564.17	1226	549.329	60
566.43	1276	551.491	63
568.69	1138	553.653	74
570.95	1148	555.815	61
573.21	1066	557.977	62
575.47	1019	560.139	55
577.73	922	562.301	52
579.99	904	564.463	76
582.25	908	566.625	62
584.51	858	568.787	61
586.77	766	570.949	56
589.03	771	573.111	55
591.29	667	575.273	52
593.55	621	577.435	50
595.81	651	579.597	60
598.07	586	581.759	49
600.33	532	583.921	59
602.59	513	586.083	54
604.85	468	588.245	59
607.11	461	590.407	42
609.37	415	592.569	54
611.63	401	594.731	54
613.89	369	596.893	45
616.15	346	599.055	48
618.41	313	601.217	37
620.67	321	603.379	44
622.93	257	605.541	39
625.19	257	607.703	40
627.45	240	609.865	51
629.71	264	612.027	40
631.97	239	614.189	48
634.23	209	616.351	54
636.49	191	618.513	38
638.75	197	620.675	54
641.01	208	622.837	27
643.27	223	624.999	45
645.53	206	627.161	48
647.79	168	629.323	48
650.05	159	631.485	39
652.31	180	633.647	46
654.57	179	635.809	39
656.83	151	637.971	38
659.09	178	640.133	43
661.35	179	642.295	41
663.61	157	644.457	56
665.87	158	646.619	52
668.13	120	648.781	53
670.39	155	650.943	39
672.65	139	653.105	57
674.91	137	655.267	55
677.17	117	657.429	40
679.43	131	659.591	39
681.69	122	661.753	38
683.95	115	663.915	36
686.21	129	666.077	30
688.47	107	668.239	44
690.73	117	670.401	39
692.99	124	672.563	24
695.25	105	674.725	36
697.51	107	676.887	29
699.77	96	679.049	35
702.03	95	681.211	38
704.29	83	683.373	48
706.55	83	685.535	33
708.81	88	687.697	34
711.07	96	689.859	34
713.33	88	692.021	43
715.59	93	694.183	31
717.85	79	696.345	59
720.11	94	698.507	30
722.37	76	700.669	37
724.63	79	702.831	45
726.89	70	704.993	52
729.15	90	707.155	45
731.41	66	709.317	41
733.67	79	711.479	28
735.93	74	713.641	21
738.19	70	715.803	35
740.45	75	717.965	29
742.71	68	720.127	42
744.97	81	722.289	38
747.23	74	724.451	24
749.49	55	726.613	24
751.75	64	728.775	56
754.01	52	730.937	39
756.27	51	733.099	41
758.53	50	735.261	44
760.79	52	737.423	41
763.05	46	739.585	34
765.31	48	741.747	37
767.57	46	743.909	47
769.83	70	746.071	31
772.09	55	748.233	42
774.35	59	750.395	32
776.61	41	752.557	40
778.87	41	754.719	22
781.13	25	756.881	19
783.39	51	759.043	23
785.65	59	761.205	32
787.91	50	763.367	32
790.17	53	765.529	35
792.43	44	767.691	48
794.69	47	769.853	28
796.95	58	772.015	29
799.21	44	774.177	37
801.47	42	776.339	28
803.73	42	778.501	42
805.99	49	780.663	31
808.25	51	782.825	20
810.51	20	784.987	22
812.77	38	787.149	31
815.03	59	789.311	36
817.29	45	791.473	31
819.55	45	793.635	36
821.81	47	795.797	26
824.07	43	797.959	33
826.33	44	800.121	17
828.59	30	802.283	39
830.85	42	804.445	33
833.11	41	806.607	19
835.37	43	808.769	29
837.63	33	810.931	34
839.89	38	813.093	29
842.15	37	815.255	27
844.41	42	817.417	33
846.67	39	819.579	35
848.93	36	821.741	33
851.19	32	823.903	29
853.45	34	826.065	18
855.71	41	828.227	24
857.97	48	830.389	19
860.23	37	832.551	32
862.49	36	834.713	29
864.75	40	836.875	35
867.01	43	839.037	24
869.27	44	841.199	43
871.53	39	843.361	37
873.79	33	845.523	29
876.05	31	847.685	21
878.31	37	849.847	34
880.57	39	852.009	27
882.83	41	854.171	24
885.09	26	856.333	24
887.35	23	858.495	13
889.61	31	860.657	20
891.87	31	862.819	25
894.13	24	864.981	29
896.39	47	867.143	24
898.65	32	869.305	20
900.91	19	871.467	24
903.17	25	873.629	38
905.43	30	875.791	31
907.69	25	877.953	27
909.95	35	880.115	43
912.21	38	882.277	28
914.47	37	884.439	19
916.73	36	886.601	36
918.99	36	888.763	18
921.25	20	890.925	22
923.51	22	893.087	20
925.77	22	895.249	14
928.03	30	897.411	33
930.29	32	899.573	30
932.55	30	901.735	12
934.81	26	903.897	31
937.07	26	906.059	29
939.33	31	908.221	17
941.59	25	910.383	25
943.85	24	912.545	30
946.11	23	914.707	32
948.37	19	916.869	24
950.63	28	919.031	18
952.89	26	921.193	17
955.15	17	923.355	28
957.41	17	925.517	24
959.67	18	927.679	30
961.93	14	929.841	22
964.19	25	932.003	27
966.45	15	934.165	24
968.71	28	936.327	27
970.97	15	938.489	33
973.23	17	940.651	22
975.49	15	942.813	33
977.75	23	944.975	15
980.01	18	947.137	20
982.27	21	949.299	18
984.53	20	951.461	23
986.79	24	953.623	19
989.05	10	955.785	19
991.31	15	957.947	29
993.57	13	960.109	30
995.83	16	962.271	20
998.09	19	964.433	18
1000.35	16	966.595	16
1002.61	25	968.757	16
1004.87	21	970.919	16
1007.13	23	973.081	14
1009.39	23	975.243	15
1011.65	23	977.405	25
1013.91	22	979.567	22
1016.17	13	981.729	22
1018.43	13	983.891	22
1020.69	21	986.053	28
1022.95	29	988.215	16
1025.21	29	990.377	21
1027.47	13	992.539	33
1029.73	17	994.701	26
1031.99	19	996.863	15
1034.25	17	999.025	11
1036.51	19	1001.187	19
1038.77	20	1003.349	21
1041.03	20	1005.511	16
1043.29	22	1007.673	22
1045.55	14	1009.835	23
1047.81	17	1011.997	17
1050.07	18	1014.159	16
1052.33	20	1016.321	16
1054.59	22	1018.483	17
1056.85	25	1020.645	17
1059.11	16	1022.807	10
1061.37	13	1024.969	11
1063.63	15	1027.131	31
1065.89	17	1029.293	16
1068.15	20	1031.455	13
1070.41	19	1033.617	19
1072.67	21	1035.779	17
1074.93	22	1037.941	17
1077.19	17	1040.103	22
1079.45	15	1042.265	19
1081.71	16	1044.427	14
1083.97	20	1046.589	27
1086.23	13	1048.751	24
1088.49	19	1050.913	24
1090.75	20	1053.075	23
1093.01	13	1055.237	14
1095.27	17	1057.399	24
1097.53	25	1059.561	26
1099.79	21	1061.723	13
1102.05	12	1063.885	5
1104.31	10	1066.047	24
1106.57	13	1068.209	13
1108.83	12	1070.371	2
1111.09	14	1072.533	0
1113.35	17	1074.695	0
1115.61	12	1076.857	0
1117.87	0	1079.019	0
