0.3898787,4.0768000
0.3903137,4.0964000
0.3907396,4.1160000
0.3911833,4.1356000
0.3916023,4.1552000
0.3919926,4.1748000
0.3924394,4.1944000
0.3928098,4.2140000
0.3931775,4.2336000
0.3935665,4.2532000
0.3939109,4.2728000
0.3942813,4.2924000
0.3946703,4.3120000
0.3950268,4.3316000
0.3953657,4.3512000
0.3957340,4.3708000
0.3960779,4.3904000
0.3964018,4.4100000
0.3967852,4.4296000
0.3971095,4.4492000
0.3974611,4.4688000
0.3978046,4.4884000
0.3981014,4.5080000
0.3984383,4.5276000
0.3987762,4.5472000
0.3990983,4.5668000
0.3994130,4.5864000
0.3997448,4.6060000
0.4000290,4.6256000
0.4003251,4.6452000
0.4006360,4.6648000
0.4009061,4.6844000
0.4011959,4.7040000
0.4015038,4.7236000
0.4017638,4.7432000
0.4020433,4.7628000
0.4023331,4.7824000
0.4026182,4.8020000
0.4029071,4.8216000
0.4031657,4.8412000
0.4034195,4.8608000
0.4036610,4.8804000
0.4039233,4.9000000
0.4041562,4.9196000
0.4044289,4.9392000
0.4047136,4.9588000
0.4049696,4.9784000
0.4052329,4.9980000
